h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,2.02274,0.476324,2.02274,0.476324,"{'att': 83, 'def': 19}","{'att': 388, 'def': 24}",11,3,0,1,2.4952,l,2026-03-02 20:00:00,0,0,1,0,1.5464160000000002
a,0.637644,0.910298,0.637644,0.910298,"{'att': 313, 'def': 28}","{'att': 404, 'def': 11}",9,2,2,1,1.0166,w,2026-03-06 20:00:00,1,0,0,3,-0.27265400000000006
h,1.72531,1.3711,1.72531,1.3711,"{'att': 305, 'def': 22}","{'att': 261, 'def': 30}",3,5,4,1,1.6337000000000002,w,2026-03-14 20:00:00,1,0,0,3,0.3542099999999999
h,2.96605,1.40234,2.22277,1.40234,"{'att': 270, 'def': 13}","{'att': 288, 'def': 16}",7,6,3,2,2.4743,w,2026-03-22 20:00:00,1,0,0,3,0.8204300000000002
a,1.51454,1.03875,1.51454,1.03875,"{'att': 164, 'def': 18}","{'att': 312, 'def': 23}",12,2,1,2,1.7059,l,2026-04-04 14:15:00,0,0,1,0,0.47578999999999994
h,1.98086,0.46667,1.98086,0.46667,"{'att': 212, 'def': 20}","{'att': 328, 'def': 16}",18,6,1,1,2.4631,d,2026-04-10 19:00:00,0,1,0,1,1.5141900000000001
h,1.504,1.62967,1.504,1.62967,"{'att': 201, 'def': 19}","{'att': 331, 'def': 23}",16,12,2,1,1.2726,w,2026-04-21 19:30:00,1,0,0,3,-0.12566999999999995
a,1.09576,1.01953,1.09576,1.01953,"{'att': 334, 'def': 19}","{'att': 315, 'def': 18}",13,12,1,1,1.4173,d,2026-04-24 19:00:00,0,1,0,1,0.07623000000000002
a,1.5023,1.09007,1.5023,1.09007,"{'att': 165, 'def': 27}","{'att': 425, 'def': 19}",10,6,2,0,1.6705999999999999,w,2026-05-03 19:00:00,1,0,0,3,0.4122299999999999
a,0.562101,1.72002,0.562101,1.72002,"{'att': 378, 'def': 13}","{'att': 266, 'def': 23}",4,11,0,2,0.49750000000000005,l,2026-05-10 19:00:00,0,0,1,0,-1.1579190000000001
h,1.74088,1.18679,1.74088,1.18679,"{'att': 220, 'def': 18}","{'att': 347, 'def': 18}",8,3,2,0,1.7626,w,2026-05-14 19:30:00,1,0,0,3,0.55409
