id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
150682,82,MissedShots,0.805,0.6840000152587891,0.01921739988029003,Marco D&#039;Alessandro,h,1502,FromCorner,2016,RightFoot,2763,Atalanta,Roma,2,1,2016-11-20 18:00:00,,None
153342,93,Goal,0.9669999694824218,0.4909999847412109,0.7131810188293457,Marco D&#039;Alessandro,h,1502,OpenPlay,2016,RightFoot,3097,Atalanta,Empoli,2,1,2016-12-20 23:45:00,,None
153832,90,SavedShot,0.9180000305175782,0.6790000152587891,0.13728900253772736,Marco D&#039;Alessandro,a,1502,OpenPlay,2016,RightFoot,3527,Chievo,Atalanta,1,4,2017-01-08 18:00:00,Leonardo Spinazzola,Throughball
148289,31,MissedShots,0.8930000305175781,0.509000015258789,0.1303820013999939,Marco D&#039;Alessandro,h,1502,OpenPlay,2016,RightFoot,3603,Atalanta,Fiorentina,0,0,2017-03-05 11:30:00,Andrea Petagna,Pass
172764,69,MissedShots,0.8080000305175781,0.645,0.02637770026922226,Marco D&#039;Alessandro,a,1502,OpenPlay,2017,RightFoot,7505,Sampdoria,Benevento,2,1,2017-08-20 19:45:00,Danilo Cataldi,Chipped
172849,77,SavedShot,0.894000015258789,0.705999984741211,0.04395420104265213,Marco D&#039;Alessandro,h,1502,OpenPlay,2017,LeftFoot,7515,Benevento,Bologna,0,1,2017-08-26 17:00:00,Massimo Coda,Pass
173139,36,BlockedShot,0.8290000152587891,0.500999984741211,0.05241920053958893,Marco D&#039;Alessandro,h,1502,OpenPlay,2017,RightFoot,7520,Benevento,Torino,0,1,2017-09-10 17:00:00,,Rebound
174170,9,BlockedShot,0.8440000152587891,0.6759999847412109,0.04033229872584343,Marco D&#039;Alessandro,h,1502,OpenPlay,2017,RightFoot,7560,Benevento,Inter,1,2,2017-10-01 14:00:00,,None
174178,28,SavedShot,0.9019999694824219,0.6840000152587891,0.05284370109438896,Marco D&#039;Alessandro,h,1502,OpenPlay,2017,LeftFoot,7560,Benevento,Inter,1,2,2017-10-01 14:00:00,,BallRecovery
174183,41,Goal,0.9130000305175782,0.425,0.5270699858665466,Marco D&#039;Alessandro,h,1502,OpenPlay,2017,RightFoot,7560,Benevento,Inter,1,2,2017-10-01 14:00:00,Pietro Iemmello,Throughball
174187,57,ShotOnPost,0.9769999694824218,0.5729999923706055,0.30811500549316406,Marco D&#039;Alessandro,h,1502,OpenPlay,2017,Head,7560,Benevento,Inter,1,2,2017-10-01 14:00:00,Cristiano Lombardi,Cross
176257,69,SavedShot,0.845,0.5879999923706055,0.05957619845867157,Marco D&#039;Alessandro,h,1502,OpenPlay,2017,RightFoot,7639,Benevento,AC Milan,2,2,2017-12-03 11:30:00,Raman Chibsah,Pass
180310,76,MissedShots,0.8930000305175781,0.6580000305175782,0.03149320185184479,Marco D&#039;Alessandro,a,1502,FromCorner,2017,RightFoot,7658,Udinese,Benevento,2,0,2017-12-10 14:00:00,George Puscas,TakeOn
184729,11,MissedShots,0.7609999847412109,0.5529999923706055,0.024789100512862206,Marco D&#039;Alessandro,h,1502,OpenPlay,2017,RightFoot,7660,Benevento,SPAL 2013,1,2,2017-12-17 17:00:00,Ledian Memushaj,Pass
184738,45,SavedShot,0.899000015258789,0.645,0.3242090046405792,Marco D&#039;Alessandro,h,1502,OpenPlay,2017,LeftFoot,7660,Benevento,SPAL 2013,1,2,2017-12-17 17:00:00,Raman Chibsah,Throughball
185876,52,SavedShot,0.7390000152587891,0.6759999847412109,0.014084399677813053,Marco D&#039;Alessandro,h,1502,OpenPlay,2017,RightFoot,7680,Benevento,Chievo,1,0,2017-12-30 14:00:00,Lorenzo Venuti,BallRecovery
186754,70,SavedShot,0.8780000305175781,0.6819999694824219,0.05043710023164749,Marco D&#039;Alessandro,h,1502,OpenPlay,2017,RightFoot,7696,Benevento,Sampdoria,3,2,2018-01-06 14:00:00,Massimo Coda,Pass
195691,11,SavedShot,0.9019999694824219,0.675,0.06918259710073471,Marco D&#039;Alessandro,h,1502,OpenPlay,2017,LeftFoot,7724,Benevento,Napoli,0,2,2018-02-04 19:45:00,Gaetano Letizia,Pass
195715,91,SavedShot,0.8619999694824219,0.67,0.05203130096197128,Marco D&#039;Alessandro,h,1502,OpenPlay,2017,RightFoot,7724,Benevento,Napoli,0,2,2018-02-04 19:45:00,Gaetano Letizia,Pass
195840,17,MissedShots,0.875999984741211,0.31799999237060544,0.06736060231924057,Marco D&#039;Alessandro,a,1502,OpenPlay,2017,RightFoot,7730,Roma,Benevento,5,2,2018-02-11 19:45:00,Enrico Brignola,BallTouch
228501,85,BlockedShot,0.8530000305175781,0.3240000152587891,0.04410320147871971,Marco D&#039;Alessandro,a,1502,OpenPlay,2018,RightFoot,9640,Bologna,Udinese,2,1,2018-09-30 10:30:00,Rodrigo de Paul,Pass
253366,88,SavedShot,0.9519999694824218,0.49900001525878906,0.6640639901161194,Marco D&#039;Alessandro,a,1502,OpenPlay,2018,LeftFoot,9689,Empoli,Udinese,2,1,2018-11-11 14:00:00,Ignacio Pussetto,Pass
263521,44,BlockedShot,0.8290000152587891,0.655,0.05655460059642792,Marco D&#039;Alessandro,h,1502,OpenPlay,2018,RightFoot,9766,Udinese,Cagliari,2,0,2018-12-29 14:00:00,,BallRecovery
263536,90,MissedShots,0.8640000152587891,0.30700000762939456,0.044109199196100235,Marco D&#039;Alessandro,h,1502,OpenPlay,2018,RightFoot,9766,Udinese,Cagliari,2,0,2018-12-29 14:00:00,,None
276384,23,MissedShots,0.7140000152587891,0.49400001525878906,0.01373669970780611,Marco D&#039;Alessandro,h,1502,FromCorner,2018,RightFoot,9776,Udinese,Parma Calcio 1913,1,2,2019-01-19 17:00:00,,None
276699,51,BlockedShot,0.885,0.6969999694824218,0.05061409994959831,Marco D&#039;Alessandro,a,1502,OpenPlay,2018,RightFoot,9779,Sampdoria,Udinese,4,0,2019-01-26 17:00:00,Rodrigo de Paul,Pass
294656,51,SavedShot,0.9059999847412109,0.30700000762939456,0.0387255996465683,Marco D&#039;Alessandro,a,1502,SetPiece,2018,RightFoot,9821,Lazio,Udinese,2,0,2019-04-17 18:00:00,,Rebound
294664,74,BlockedShot,0.875,0.27600000381469725,0.03788889944553375,Marco D&#039;Alessandro,a,1502,OpenPlay,2018,RightFoot,9821,Lazio,Udinese,2,0,2019-04-17 18:00:00,Jens Stryger Larsen,Pass
301058,8,MissedShots,0.6959999847412109,0.5129999923706055,0.012176699936389923,Marco D&#039;Alessandro,a,1502,FromCorner,2018,LeftFoot,9934,Frosinone,Udinese,1,3,2019-05-12 14:00:00,,Aerial
301069,31,BlockedShot,0.875,0.6869999694824219,0.07151749730110168,Marco D&#039;Alessandro,a,1502,OpenPlay,2018,RightFoot,9934,Frosinone,Udinese,1,3,2019-05-12 14:00:00,,TakeOn
304159,57,MissedShots,0.7440000152587891,0.7069999694824218,0.01231830008327961,Marco D&#039;Alessandro,a,1502,OpenPlay,2018,RightFoot,9949,Cagliari,Udinese,1,2,2019-05-26 18:30:00,Samir,BallTouch
320905,8,MissedShots,0.725,0.5670000076293945,0.014225799590349197,Marco D&#039;Alessandro,a,1502,FromCorner,2019,RightFoot,13127,Sassuolo,SPAL 2013,3,0,2019-09-22 10:30:00,,None
370128,44,MissedShots,0.855,0.3189999961853027,0.02351119928061962,Marco D&#039;Alessandro,h,1502,OpenPlay,2019,RightFoot,13396,SPAL 2013,Udinese,0,3,2020-07-09 17:30:00,,Rebound
373929,79,Goal,0.9259999847412109,0.3160000038146973,0.09274879842996597,Marco D&#039;Alessandro,h,1502,OpenPlay,2019,RightFoot,13445,SPAL 2013,Torino,1,1,2020-07-26 17:30:00,Bryan Dabo,Pass
374268,82,SavedShot,0.8680000305175781,0.39099998474121095,0.08532900363206863,Marco D&#039;Alessandro,a,1502,OpenPlay,2019,RightFoot,13452,Verona,SPAL 2013,3,0,2020-07-29 17:30:00,Andrea Petagna,Pass
374496,13,BlockedShot,0.8530000305175781,0.549000015258789,0.09034709632396698,Marco D&#039;Alessandro,h,1502,OpenPlay,2019,LeftFoot,13460,SPAL 2013,Fiorentina,1,3,2020-08-02 16:00:00,Francesco Vicari,TakeOn
374505,38,Goal,0.860999984741211,0.42400001525878905,0.3617280125617981,Marco D&#039;Alessandro,h,1502,OpenPlay,2019,LeftFoot,13460,SPAL 2013,Fiorentina,1,3,2020-08-02 16:00:00,Mattia Valoti,Pass
480658,81,BlockedShot,0.905,0.4759999847412109,0.07991919666528702,Marco D&#039;Alessandro,h,1502,OpenPlay,2022,RightFoot,18584,Monza,Torino,1,2,2022-08-13 18:45:00,Samuele Birindelli,Cross
490774,84,MissedShots,0.8219999694824218,0.6309999847412109,0.045420799404382706,Marco D&#039;Alessandro,a,1502,OpenPlay,2022,RightFoot,18660,Sampdoria,Monza,0,3,2022-10-02 13:00:00,,None
492931,88,SavedShot,0.865,0.515,0.06801579892635345,Marco D&#039;Alessandro,a,1502,OpenPlay,2022,RightFoot,18673,Empoli,Monza,1,0,2022-10-15 13:00:00,,None
497588,60,BlockedShot,0.875,0.7340000152587891,0.019840700551867485,Marco D&#039;Alessandro,h,1502,OpenPlay,2022,RightFoot,18698,Monza,Bologna,1,2,2022-10-31 19:45:00,Samuele Birindelli,Cross
